DATE,GARCH_1m
1999-04-30,0.01288647936877036
1999-05-31,0.011001846031611976
1999-06-30,0.012973975361489613
1999-07-31,0.012857076100063917
1999-08-31,0.011150492760323748
1999-09-30,0.012861561791650532
1999-10-31,0.010770995234327892
1999-11-30,0.010778307134532674
1999-12-31,0.010621057549943573
2000-01-31,0.011041279235225725
2000-02-29,0.010924546959643875
2000-03-31,0.012480846153642412
2000-04-30,0.017992080898009338
2000-05-31,0.011591358235233861
2000-06-30,0.01376293737307497
2000-07-31,0.00981971343149626
2000-08-31,0.013424494520995589
2000-09-30,0.013223206861361159
2000-10-31,0.014271966195439826
2000-11-30,0.016257800598655184
2000-12-31,0.014196385436698485
2001-01-31,0.013704269433701993
2001-02-28,0.01565475427417656
2001-03-31,0.016829357040941996
2001-04-30,0.012454624792185443
2001-05-31,0.011903250584872717
2001-06-30,0.011595967087303684
2001-07-31,0.012537193701647329
2001-08-31,0.018887167208876985
2001-09-30,0.015159964969726552
2001-10-31,0.01261848789243828
2001-11-30,0.013415172083597784
2001-12-31,0.012629447966472807
2002-01-31,0.012179281045614986
2002-02-28,0.01025430772577834
2002-03-31,0.011860066263799618
2002-04-30,0.010567322659705048
2002-05-31,0.011236358692798548
2002-06-30,0.016090341242891177
2002-07-31,0.016307345302149546
2002-08-31,0.01886255624075168
2002-09-30,0.018319411173801637
2002-10-31,0.01510491095158286
2002-11-30,0.011525262486825632
2002-12-31,0.014694274077920363
2003-01-31,0.013106779801139916
2003-02-28,0.012714209978435542
2003-03-31,0.013205549213248452
2003-04-30,0.012194267732605237
2003-05-31,0.011383415239181828
2003-06-30,0.010163837269420982
2003-07-31,0.007361972414964231
2003-08-31,0.012013373310947137
2003-09-30,0.010530220073114074
2003-10-31,0.010807416083382943
2003-11-30,0.01024295787127779
2003-12-31,0.009794708735684022
2004-01-31,0.009192864918325439
2004-02-29,0.008843438009559744
2004-03-31,0.008580363472489569
2004-04-30,0.007890773455905256
2004-05-31,0.007789921069646311
2004-06-30,0.007478143470012323
2004-07-31,0.007297792718952966
2004-08-31,0.00740033293870426
2004-09-30,0.0070633800903010515
2004-10-31,0.007122065292023816
2004-11-30,0.007023563452836941
2004-12-31,0.006991958065045822
2005-01-31,0.007057860569641718
2005-02-28,0.007100978880367975
2005-03-31,0.006649725437904105
2005-04-30,0.006477752834444023
2005-05-31,0.006465617221394336
2005-06-30,0.006232174667488386
2005-07-31,0.0066230992658608
2005-08-31,0.006264059229334527
2005-09-30,0.006231038444606273
2005-10-31,0.006548337553355991
2005-11-30,0.00615776649482192
2005-12-31,0.006259466119925108
2006-01-31,0.006476100868065344
2006-02-28,0.006514210840492388
2006-03-31,0.00639894456826899
2006-04-30,0.005996503764875648
2006-05-31,0.006241495350569354
2006-06-30,0.006799255720529007
2006-07-31,0.007100303193816296
2006-08-31,0.007081936110955786
2006-09-30,0.005927794883689523
2006-10-31,0.006591523764831389
2006-11-30,0.006594721688981886
2006-12-31,0.006556862090296472
2007-01-31,0.006569249266060566
2007-02-28,0.006705241616247027
2007-03-31,0.007054724890552534
2007-04-30,0.007057309991473836
2007-05-31,0.00684793505713082
2007-06-30,0.006549224140744891
2007-07-31,0.01025920600578324
2007-08-31,0.008510775594953357
2007-09-30,0.008511680165527379
2007-10-31,0.009164876667909796
2007-11-30,0.009105171824283784
2007-12-31,0.009750970853186039
2008-01-31,0.010517875290149248
2008-02-29,0.01621128232489369
2008-03-31,0.009797850005833952
2008-04-30,0.009335984627550921
2008-05-31,0.012766614427439772
2008-06-30,0.012273027593774079
2008-07-31,0.012523209152307993
2008-08-31,0.012274444371852886
2008-09-30,0.045579250281378714
2008-10-31,0.04427033824144293
2008-11-30,0.022055295910734678
2008-12-31,0.026937520678996713
2009-01-31,0.023563391201696725
2009-02-28,0.03066197802768193
2009-03-31,0.019842515759238167
2009-04-30,0.0179113856324185
2009-05-31,0.01630833609045916
2009-06-30,0.015723575330023748
2009-07-31,0.017338972938676284
2009-08-31,0.010002619831984258
2009-09-30,0.01993973045518904
2009-10-31,0.01207443337262556
2009-11-30,0.007875239785023283
2009-12-31,0.011218501819768734
2010-01-31,0.01214946154505271
2010-02-28,0.007318993172290858
2010-03-31,0.010398209833644308
2010-04-30,0.018442339512921346
2010-05-31,0.017026558392049192
2010-06-30,0.010707567988788526
2010-07-31,0.01256471479132842
2010-08-31,0.010004731430050099
2010-09-30,0.012118942819252672
2010-10-31,0.010016980545971917
2010-11-30,0.011646816955135059
2010-12-31,0.011603493412483616
2011-01-31,0.009311740035729927
2011-02-28,0.009273024595491692
2011-03-31,0.011479633515647925
2011-04-30,0.00800201188799694
2011-05-31,0.009702756541761613
2011-06-30,0.009416615973944562
2011-07-31,0.008720610012489685
2011-08-31,0.01588400856486078
2011-09-30,0.01923872943816324
2011-10-31,0.013474584763817372
2011-11-30,0.01421824108110124
2011-12-31,0.013447166435388572
2012-01-31,0.011373784839112208
2012-02-29,0.009315689215687742
2012-03-31,0.010804579905174675
2012-04-30,0.011547061681841813
2012-05-31,0.011785489624805176
2012-06-30,0.0124704562162849
2012-07-31,0.006734942307352412
2012-08-31,0.008001071049456143
2012-09-30,0.007304786156635
2012-10-31,0.008407251610879731
2012-11-30,0.00869497090573738
2012-12-31,0.007036165197064859
2013-01-31,0.00818885931855785
2013-02-28,0.00831791664360352
2013-03-31,0.008119718248875082
2013-04-30,0.0074158973085339955
2013-05-31,0.007740111812134847
2013-06-30,0.007245809560264963
2013-07-31,0.0072438130068008064
2013-08-31,0.007376731475213016
2013-09-30,0.007272375021857015
2013-10-31,0.006796970829476799
2013-11-30,0.007012897236099821
2013-12-31,0.007368826504828398
2014-01-31,0.007073520701859208
2014-02-28,0.006626027225355801
2014-03-31,0.007263283366129422
2014-04-30,0.006421228154031137
2014-05-31,0.0070411018789949915
2014-06-30,0.005812471477296425
2014-07-31,0.006580312323903098
2014-08-31,0.007035390482753638
2014-09-30,0.0064894982700744105
2014-10-31,0.006941720934004303
2014-11-30,0.006535681522846707
2014-12-31,0.008673933963674201
2015-01-31,0.00540828667721331
2015-02-28,0.007223403000906049
2015-03-31,0.005975273909430256
2015-04-30,0.006170193170609495
2015-05-31,0.007343562267936503
2015-06-30,0.007618181983709618
2015-07-31,0.007512245321231614
2015-08-31,0.01088966794566765
2015-09-30,0.00867938410968512
2015-10-31,0.007089830673519694
2015-11-30,0.009061302862898139
2015-12-31,0.011722818895736233
2016-01-31,0.010731724269990379
2016-02-29,0.007688427859102808
2016-03-31,0.007262984951821894
2016-04-30,0.008038524718907434
2016-05-31,0.013740937282457637
2016-06-30,0.008106538993032248
2016-07-31,0.007003313657215584
2016-08-31,0.00869232160103473
2016-09-30,0.007605305487447311
2016-10-31,0.00622378872034776
2016-11-30,0.006833717292846891
2016-12-31,0.007777875001629546
2017-01-31,0.005764968230572731
2017-02-28,0.005934713327040974
2017-03-31,0.0058499187274367904
2017-04-30,0.0053302548964001125
2017-05-31,0.006525853747908804
2017-06-30,0.005083424524925641
2017-07-31,0.0052116148763926675
2017-08-31,0.005467220984691336
2017-09-30,0.004906927635787835
2017-10-31,0.004697535319761531
2017-11-30,0.004464272298937096
2017-12-31,0.004328670881743316
2018-01-31,0.004511627291845447
2018-02-28,0.008492372536856528
2018-03-31,0.00741705765856841
2018-04-30,0.006723952462005114
2018-05-31,0.006117337063703448
2018-06-30,0.005541746630364007
2018-07-31,0.005232989988103026
2018-08-31,0.004401335803048085
2018-09-30,0.008223511374488218
2018-10-31,0.012654006194265955
2018-11-30,0.00916203540011549
2018-12-31,0.009818137468889675
