DATE,MKT,VAL,MOM,QUAL,RF
1926-12-24,0.00296842655548,0.00328635485635,,,0.0001344
1926-12-27,-0.00183330900083,-0.00473868583994,,,0.0001344
1926-12-28,-0.0107274787474,-0.00328001068521,,,0.0001344
1926-12-29,0.00427941544521,0.0029767897505,,,0.0001344
1926-12-30,-0.0035738186604,0.00166539933754,,,0.0001344
1926-12-31,0.00325310610779,0.00784561737008,,,0.0001344
1927-01-03,-0.00749500426111,-0.000584596789355,0.00143627706517,,0.00012
1927-01-04,0.00275525170426,-0.00776499439402,0.000888003906588,,0.00012
1927-01-05,0.00113917788281,0.000650072488458,-0.00367601431056,,0.00012
1927-01-06,-0.00174780222887,-0.000711878019849,0.00268739162949,,0.00012
1927-01-07,0.00297434805537,0.00246995913825,0.00202641502762,,0.00012
1927-01-08,0.00374852878292,0.0011001074274,-0.0046851084931,,0.00012
1927-01-10,0.00163071826031,0.000111361651671,-0.000839643498263,,0.00012
1927-01-11,-0.00264480654666,0.00503548909562,0.0047968158153,,0.00012
1927-01-12,0.000760770185523,0.00082978197293,-1.28782972049e-05,,0.00012
1927-01-13,-0.000993573937762,-0.00104159671268,-0.00329599519246,,0.00012
1927-01-14,0.000416728970048,0.006388523151,0.00400740052344,,0.00012
1927-01-15,0.00105490073387,0.00891301428864,8.29220808539e-05,,0.00012
1927-01-17,-8.74202285318e-05,0.0063036548442,-0.00261669778309,,0.00012
1927-01-18,-0.000679812156187,0.00101548350235,0.00153721560311,,0.00012
1927-01-19,0.0059048208165,-0.00331745490626,-0.000999779736066,,0.00012
1927-01-20,-0.00204612312664,-4.85419990416e-06,0.00543991424421,,0.00012
1927-01-21,-5.10043790388e-05,0.0159649343681,-0.000161576170038,,0.00012
1927-01-22,-0.00316201594622,0.00771218016784,0.00321003072269,,0.00012
1927-01-24,-0.00529988242228,0.0184248565739,0.00382728916946,,0.00012
1927-01-25,-0.0110429369672,-0.0134414897111,0.00585685954313,,0.00012
1927-01-26,0.00194194750479,0.00139739910098,0.00376732289616,,0.00012
1927-01-27,-0.00338716014044,-0.00471806215752,0.00381744434306,,0.00012
1927-01-28,0.00152726283869,0.00772273902532,-0.00290188984798,,0.00012
1927-01-29,0.00713998926567,-0.000849854043306,0.00163384484333,,0.00012
1927-01-31,0.00601260620101,-0.000627261174595,0.000634260327125,,0.00012
1927-02-01,-0.00024641262596,0.00808579691678,-0.00410458084138,,0.0001248
1927-02-02,0.00660596128275,0.00573506099602,0.00261544861659,,0.0001248
1927-02-03,0.0014319767573,-0.00329212028195,0.0037068498164,,0.0001248
1927-02-04,0.00390512003126,0.00978578734094,-0.00333893715996,,0.0001248
1927-02-05,-0.00211369878025,0.00749981190835,-0.000848470569385,,0.0001248
1927-02-07,-0.00118207816906,0.00590996711209,-0.000837035598275,,0.0001248
1927-02-08,0.0008705716676,0.013745731494,-0.00784382087524,,0.0001248
1927-02-09,0.00132746613502,-0.0104885899979,-0.00122332832282,,0.0001248
1927-02-10,-0.000118086884143,-0.00487734103253,0.00109632488954,,0.0001248
1927-02-11,0.0031691034752,-0.00128757438508,0.00249379301862,,0.0001248
1927-02-14,0.00558359921677,0.000404792133377,0.00383221401546,,0.0001248
1927-02-15,0.00066474589835,0.00299479183657,-0.00158388646216,,0.0001248
1927-02-16,0.000205794701606,0.0158806514666,-0.00672038891282,,0.0001248
1927-02-17,0.00273998624327,0.00646330966099,0.00369547340317,,0.0001248
1927-02-18,0.00223900206959,-0.00698820532085,0.00774650030424,,0.0001248
1927-02-19,-0.000469118753798,-0.00331803494362,-0.0056463151755,,0.0001248
1927-02-21,-0.00318133136869,-0.00851037234689,0.00106326717736,,0.0001248
1927-02-22,-0.0001248,0.0,0.0,,0.0001248
1927-02-23,0.00762174341531,-0.000721745752099,-0.00255647298332,,0.0001248
1927-02-24,0.00123948421768,-0.0032420026588,0.000751132933319,,0.0001248
1927-02-25,0.00175897490038,-0.00217337604749,-0.000866067790986,,0.0001248
1927-02-26,0.000523099232699,0.00096691594043,-0.000471323227205,,0.0001248
1927-02-28,0.00585437112311,-0.00518547428062,6.45431139524e-05,,0.0001248
1927-03-01,-0.00343515981631,-0.00358794905201,0.00576423195839,,0.000144
1927-03-02,-0.0114947705519,-0.00113248200063,-0.000532152467913,,0.000144
1927-03-03,0.00975576156001,0.00295956867545,0.00749224555773,,0.000144
1927-03-04,-0.00399628924965,-0.000715582822106,0.000273275225522,,0.000144
1927-03-05,-0.00241996810062,-0.00321649906455,-0.000870424638161,,0.000144
1927-03-07,-0.00391621504051,-0.00397193491961,0.00129662571417,,0.000144
1927-03-08,0.000919854950673,-0.00580081372508,0.00100186669831,,0.000144
1927-03-09,0.00505499383717,0.00449929210017,0.00502913419558,,0.000144
1927-03-10,0.00419700297291,0.0035215877877,0.00763112856618,,0.000144
